HCO_ID,Sales,Units,Rank,Sales_Share,Cumulative_Sales_Share,Province,Region,HCO_Type,HCO_Tier
HCO2000,205839369.0,61.0,1241,0.00032403505595118745,0.8392649006841948,Quang Nam,Central,Vax Center,Tier 2
HCO1488,205829676.0,57.0,1242,0.00032401979710244247,0.8395889204812972,Can Tho,South,Hospital,Tier 3
HCO1985,205682172.0,61.0,1243,0.0003237875943555859,0.8399127080756528,Nghe An,Central,Vax Center,Tier 3
HCO1637,205638093.0,59.0,1244,0.00032371820461104547,0.8402364262802638,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0439,205431359.0,62.0,1245,0.0003233927612151467,0.840559819041479,Bac Ninh,North,Vax Center,Tier 2
HCO0927,205360374.0,62.0,1246,0.0003232810156896992,0.8408831000571687,Dong Nai,South,Vax Center,Tier 2
HCO1004,205262072.0,58.0,1247,0.000323126267381711,0.8412062263245504,Long An,South,Vax Center,Tier 3
HCO1628,205200697.0,58.0,1248,0.0003230296500453111,0.8415292559745957,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1671,205019296.0,63.0,1249,0.00032274408619292386,0.8418520000607886,Long An,South,Vax Center,Tier 2
HCO1526,204846553.0,61.0,1250,0.00032247215187859854,0.8421744722126673,Dong Nai,South,Vax Center,Tier 3
HCO1587,204801567.0,55.0,1251,0.00032240133432266725,0.84249687354699,Hanoi,North,Vax Center,Tier 2
HCO1502,204730730.0,56.0,1252,0.0003222898217807763,0.8428191633687707,Bac Ninh,North,Hospital,Tier 2
HCO0809,204660087.0,63.0,1253,0.00032217861463625016,0.843141341983407,Nghe An,Central,Vax Center,Tier 3
HCO1178,204454776.0,59.0,1254,0.000321855411345764,0.8434631973947527,Quang Binh,Central,Vax Center,Tier 3
HCO0266,203964458.0,59.0,1255,0.00032108354626798154,0.8437842809410208,Long An,South,Vax Center,Tier 3
HCO1277,203856644.0,60.0,1256,0.00032091382404384123,0.8441051947650646,Quang Nam,Central,Vax Center,Tier 3
HCO1591,203821010.0,61.0,1257,0.00032085772852994673,0.8444260524935946,Hung Yen,North,Hospital,Tier 2
HCO1199,203742520.0,55.0,1258,0.00032073416853428037,0.8447467866621289,Tien Giang,South,Vax Center,Tier 2
HCO1357,203333775.0,54.0,1259,0.0003200907167515227,0.8450668773788804,Khanh Hoa,South,Vax Center,Tier 2
HCO1380,203250044.0,55.0,1260,0.0003199589063043684,0.8453868362851847,Khanh Hoa,South,Vax Center,Tier 2
HCO0375,202887536.0,57.0,1261,0.0003193882414182807,0.845706224526603,Kien Giang,South,Vax Center,Tier 2
HCO1839,202885423.0,56.0,1262,0.00031938491510574604,0.8460256094417088,Quang Tri,Central,Vax Center,Tier 3
HCO0187,202582488.0,57.0,1263,0.0003189080308238351,0.8463445174725326,Bac Ninh,North,Vax Center,Tier 3
HCO0572,202491772.0,58.0,1264,0.0003187652244973365,0.84666328269703,Dong Nai,South,Vax Center,Tier 3
HCO1177,202459519.0,56.0,1265,0.00031871445139834015,0.8469819971484283,Quang Ngai,Central,Vax Center,Tier 3
HCO1311,202292807.0,57.0,1266,0.0003184520111639468,0.8473004491595922,Quang Ninh,North,Vax Center,Tier 3
HCO1902,202191756.0,56.0,1267,0.0003182929353438158,0.847618742094936,Quang Ngai,Central,Vax Center,Tier 2
HCO0990,202106114.0,62.0,1268,0.0003181581165751974,0.8479369002115112,Ha Tinh,Central,Vax Center,Tier 2
HCO1457,201419075.0,60.0,1269,0.00031707657069849173,0.8482539767822097,Kien Giang,South,Vax Center,Tier 3
HCO1796,201412198.0,56.0,1270,0.00031706574483417524,0.8485710425270439,Quang Ninh,North,Vax Center,Tier 3
HCO1040,201348260.0,56.0,1271,0.0003169650927892916,0.8488880076198332,Nghe An,Central,Vax Center,Tier 2
HCO0605,201249088.0,55.0,1272,0.0003168089749158017,0.849204816594749,Hai Phong,North,Vax Center,Tier 2
HCO0188,201122303.0,58.0,1273,0.0003166093882926578,0.8495214259830417,Bac Ninh,North,Vax Center,Tier 2
HCO0619,200781926.0,58.0,1274,0.00031607356231935,0.849837499545361,Binh Dinh,Central,Vax Center,Tier 2
HCO0482,200732034.0,58.0,1275,0.00031599502167335957,0.8501534945670344,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0198,200729135.0,56.0,1276,0.0003159904580292338,0.8504694850250636,Da Nang,Central,Vax Center,Tier 3
HCO1547,200023920.0,58.0,1277,0.00031488029925303475,0.8507843653243167,Binh Duong,South,Vax Center,Tier 2
HCO1957,199895246.0,60.0,1278,0.00031467773894111763,0.8510990430632578,Thai Nguyen,North,Vax Center,Tier 3
HCO1428,199581380.0,52.0,1279,0.00031418364693449485,0.8514132267101923,Ha Tinh,Central,Vax Center,Tier 2
HCO0772,199468672.0,55.0,1280,0.00031400622051085407,0.8517272329307031,Nam Dinh,North,Hospital,Tier 3
HCO0950,199090627.0,58.0,1281,0.00031341109707396154,0.852040644027777,Hung Yen,North,Vax Center,Tier 2
HCO0590,198996583.0,56.0,1282,0.0003132630517658656,0.8523539070795428,Hanoi,North,Vax Center,Tier 2
HCO0739,198853546.0,56.0,1283,0.00031303788102946445,0.8526669449605723,Quang Ninh,North,Vax Center,Tier 2
HCO1741,198835768.0,61.0,1284,0.0003130098946668328,0.8529799548552391,Da Nang,Central,Vax Center,Tier 2
HCO0254,198826693.0,55.0,1285,0.000312995608681858,0.853292950463921,Thai Nguyen,North,Vax Center,Tier 3
HCO0464,198677010.0,57.0,1286,0.00031275997572439426,0.8536057104396454,Nam Dinh,North,Vax Center,Tier 2
HCO0952,198653448.0,57.0,1287,0.00031272288411249603,0.8539184333237579,Binh Duong,South,Vax Center,Tier 2
HCO1460,198617363.0,57.0,1288,0.00031266607862843917,0.8542310994023864,Quang Binh,Central,Vax Center,Tier 2
HCO1964,198583421.0,61.0,1289,0.0003126126466833136,0.8545437120490698,Quang Ninh,North,Vax Center,Tier 2
HCO0202,198293250.0,56.0,1290,0.00031215585565894734,0.8548558679047287,Nghe An,Central,Hospital,Tier 3
HCO1201,198164223.0,56.0,1291,0.0003119527396497634,0.8551678206443785,Hung Yen,North,Vax Center,Tier 2
HCO1149,197454597.0,58.0,1292,0.0003108356370190494,0.8554786562813975,Thai Nguyen,North,Vax Center,Tier 2
HCO1551,197311487.0,54.0,1293,0.0003106103513650831,0.8557892666327626,Ba Ria - Vung Tau,South,Vax Center,Tier 2
HCO1668,197137690.0,57.0,1294,0.0003103367578300235,0.8560996033905925,Binh Duong,South,Vax Center,Tier 3
HCO0532,197063088.0,54.0,1295,0.0003102193183753579,0.8564098227089679,Thai Nguyen,North,Vax Center,Tier 2
HCO0740,196782069.0,54.0,1296,0.00030977693455038445,0.8567195996435183,Quang Ngai,Central,Vax Center,Tier 2
HCO0215,196738413.0,54.0,1297,0.00030970821069803623,0.8570293078542164,Quang Ngai,Central,Vax Center,Tier 2
HCO0486,196526847.0,57.0,1298,0.00030937516070385666,0.8573386830149202,Hung Yen,North,Vax Center,Tier 2
HCO1485,196243998.0,57.0,1299,0.00030892989606868995,0.8576476129109889,Ba Ria - Vung Tau,South,Vax Center,Tier 2
HCO1999,195956825.0,54.0,1300,0.00030847782453555835,0.8579560907355245,Hue,Central,Vax Center,Tier 3
HCO0154,195796905.0,55.0,1301,0.00030822607635735776,0.8582643168118819,Nam Dinh,North,Vax Center,Tier 2
HCO0390,195480354.0,59.0,1302,0.0003077277575882383,0.8585720445694701,Long An,South,Vax Center,Tier 2
HCO0414,195474880.0,55.0,1303,0.00030771914034507,0.8588797637098152,Hung Yen,North,Vax Center,Tier 2
HCO0232,195369147.0,55.0,1304,0.0003075526940586413,0.8591873164038739,Binh Duong,South,Vax Center,Tier 3
HCO0829,195089404.0,54.0,1305,0.00030711231892973696,0.8594944287228037,Nghe An,Central,Vax Center,Tier 2
HCO1876,194973102.0,58.0,1306,0.0003069292347837822,0.8598013579575875,Ha Tinh,Central,Vax Center,Tier 2
HCO1907,194886491.0,55.0,1307,0.00030679289060255325,0.86010815084819,Quang Binh,Central,Vax Center,Tier 2
HCO1051,194568262.0,57.0,1308,0.00030629193030365,0.8604144427784937,Thai Nguyen,North,Vax Center,Tier 2
HCO0247,194481377.0,56.0,1309,0.0003061551547879987,0.8607205979332817,Ninh Binh,North,Vax Center,Tier 2
HCO1363,194164894.0,59.0,1310,0.00030565694306537825,0.8610262548763471,Bac Ninh,North,Vax Center,Tier 2
HCO0988,193907286.0,53.0,1311,0.0003052514131461067,0.8613315062894932,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0980,193835058.0,57.0,1312,0.00030513771087362627,0.8616366440003668,Quang Binh,Central,Vax Center,Tier 3
HCO1327,193737475.0,53.0,1313,0.00030498409442494346,0.8619416280947917,Quang Tri,Central,Vax Center,Tier 3
HCO1110,193589896.0,58.0,1314,0.00030475177361209536,0.8622463798684038,Binh Dinh,Central,Vax Center,Tier 3
HCO1711,193501733.0,55.0,1315,0.0003046129862519484,0.8625509928546558,Thai Nguyen,North,Vax Center,Tier 2
HCO0889,193412562.0,61.0,1316,0.0003044726120848753,0.8628554654667406,Nam Dinh,North,Vax Center,Tier 3
HCO0197,193346173.0,56.0,1317,0.0003043681016433886,0.863159833568384,Hanoi,North,Vax Center,Tier 2
HCO0857,193244698.0,51.0,1318,0.00030420835835685215,0.8634640419267409,Nghe An,Central,Vax Center,Tier 2
HCO0296,193199244.0,50.0,1319,0.0003041368040691337,0.86376817873081,Binh Dinh,Central,Vax Center,Tier 3
HCO1560,192699222.0,52.0,1320,0.00030334966282626085,0.8640715283936363,Hung Yen,North,Vax Center,Tier 2
HCO0587,192587554.0,50.0,1321,0.00030317387358436924,0.8643747022672207,Dong Nai,South,Vax Center,Tier 2
HCO0967,192484425.0,57.0,1322,0.0003030115265491663,0.8646777137937699,Quang Ngai,Central,Vax Center,Tier 3
HCO1733,192376764.0,57.0,1323,0.0003028420451796487,0.8649805558389495,Hung Yen,North,Vax Center,Tier 3
HCO0659,192219932.0,49.0,1324,0.0003025951581718726,0.8652831509971214,Dong Nai,South,Vax Center,Tier 3
HCO0032,192187609.0,56.0,1325,0.0003025442748779508,0.8655856952719994,Quang Binh,Central,Vax Center,Tier 2
HCO0895,192094193.0,56.0,1326,0.00030239721817575723,0.8658880924901751,Hai Duong,North,Vax Center,Tier 3
HCO0428,191869249.0,55.0,1327,0.0003020431083571157,0.8661901355985322,Quang Binh,Central,Hospital,Tier 2
HCO1691,191849620.0,54.0,1328,0.00030201220812581313,0.8664921478066581,Hanoi,North,Vax Center,Tier 2
HCO1064,191768711.0,57.0,1329,0.0003018848401083667,0.8667940326467665,Thai Nguyen,North,Vax Center,Tier 3
HCO1212,191659658.0,56.0,1330,0.00030171316743404634,0.8670957458142005,Ninh Binh,North,Vax Center,Tier 2
HCO0786,191267492.0,54.0,1331,0.0003010958145322691,0.8673968416287328,Ba Ria - Vung Tau,South,Vax Center,Tier 2
HCO0426,190995990.0,56.0,1332,0.00030066841249451384,0.8676975100412273,Hung Yen,North,Vax Center,Tier 2
HCO0110,190947111.0,57.0,1333,0.0003005914665265156,0.8679981015077538,Quang Ninh,North,Vax Center,Tier 2
HCO1826,190847706.0,50.0,1334,0.00030043498186134535,0.8682985364896152,Kien Giang,South,Vax Center,Tier 3
HCO1319,190518324.0,53.0,1335,0.00029991646436239544,0.8685984529539776,Nghe An,Central,Vax Center,Tier 3
HCO1435,190506265.0,53.0,1336,0.00029989748092517103,0.8688983504349028,Binh Dinh,Central,Vax Center,Tier 3
HCO0513,190436536.0,55.0,1337,0.0002997877126115283,0.8691981381475143,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0225,190378868.0,59.0,1338,0.00029969693088353634,0.8694978350783978,Thai Nguyen,North,Vax Center,Tier 2
HCO1099,189886982.0,55.0,1339,0.00029892259743942434,0.8697967576758373,Binh Dinh,Central,Vax Center,Tier 2
HCO0163,189641736.0,50.0,1340,0.000298536527943983,0.8700952942037813,Bac Ninh,North,Vax Center,Tier 3
HCO0746,188587000.0,56.0,1341,0.0002968761485887891,0.87039217035237,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0415,188478650.0,53.0,1342,0.00029670558258636264,0.8706888759349564,Vinh Phuc,North,Vax Center,Tier 2
HCO0540,188344136.0,56.0,1343,0.0002964938288692386,0.8709853697638256,Hue,Central,Vax Center,Tier 2
HCO0961,188313603.0,52.0,1344,0.0002964457634169812,0.8712818155272426,Quang Ngai,Central,Vax Center,Tier 3
HCO0249,188093370.0,53.0,1345,0.00029609906971682083,0.8715779145969594,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1676,188000934.0,56.0,1346,0.00029595355574358326,0.8718738681527031,Kien Giang,South,Vax Center,Tier 3
HCO0631,187882111.0,52.0,1347,0.0002957665030060999,0.8721696346557092,Vinh Phuc,North,Vax Center,Tier 3
HCO0574,187820455.0,48.0,1348,0.00029566944331578515,0.872465304099025,Lam Dong,South,Vax Center,Tier 3
HCO0712,187735297.0,55.0,1349,0.0002955353864663654,0.8727608394854913,Quang Ninh,North,Vax Center,Tier 2
HCO0256,187624026.0,55.0,1350,0.00029536022218712226,0.8730561997076784,Nghe An,Central,Vax Center,Tier 3
HCO1405,187425780.0,50.0,1351,0.00029504814071303797,0.8733512478483915,Hung Yen,North,Vax Center,Tier 2
HCO1024,187343451.0,53.0,1352,0.00029491853731281867,0.8736461663857042,Bac Ninh,North,Vax Center,Tier 2
HCO1322,187079209.0,51.0,1353,0.0002945025640630432,0.8739406689497673,Binh Duong,South,Vax Center,Tier 2
HCO1078,186935849.0,51.0,1354,0.0002942768848557718,0.874234945834623,Nghe An,Central,Vax Center,Tier 2
HCO1723,186706913.0,54.0,1355,0.0002939164907779546,0.874528862325401,Ba Ria - Vung Tau,South,Vax Center,Tier 2
HCO0207,186598638.0,50.0,1356,0.00029374604284151967,0.8748226083682424,Quang Binh,Central,Vax Center,Tier 2
HCO0129,186583113.0,54.0,1357,0.0002937216031812735,0.8751163299714237,Lam Dong,South,Vax Center,Tier 3
HCO1601,186027609.0,55.0,1358,0.0002928471214405084,0.8754091770928643,Quang Binh,Central,Vax Center,Tier 2
HCO0872,185934457.0,54.0,1359,0.00029270048033060506,0.8757018775731948,Vinh Phuc,North,Vax Center,Tier 3
HCO0487,185605655.0,51.0,1360,0.00029218287587532294,0.8759940604490701,Nam Dinh,North,Vax Center,Tier 2
HCO0763,185410588.0,56.0,1361,0.0002918757988250662,0.8762859362478952,Nam Dinh,North,Vax Center,Tier 3
HCO1936,185374788.0,55.0,1362,0.00029181944199177713,0.8765777556898869,Quang Ninh,North,Vax Center,Tier 3
HCO0365,185316258.0,50.0,1363,0.00029172730329198927,0.8768694829931789,Hanoi,North,Vax Center,Tier 2
HCO1888,185164322.0,57.0,1364,0.00029148812363214,0.877160971116811,Lam Dong,South,Vax Center,Tier 2
HCO1954,185061189.0,53.0,1365,0.00029132577030008424,0.8774522968871111,Thai Nguyen,North,Vax Center,Tier 2
HCO0561,184962993.0,52.0,1366,0.00029117118885869735,0.8777434680759698,Long An,South,Vax Center,Tier 3
HCO0361,184906948.0,54.0,1367,0.00029108296207876205,0.8780345510380486,Quang Ngai,Central,Vax Center,Tier 2
HCO1639,184887286.0,53.0,1368,0.00029105200989842326,0.878325603047947,Hai Phong,North,Vax Center,Tier 3
HCO0653,184752640.0,53.0,1369,0.0002908400483851541,0.8786164430963322,Hanoi,North,Hospital,Tier 2
HCO0435,184600756.0,51.0,1370,0.00029060095058439236,0.8789070440469167,Da Nang,Central,Vax Center,Tier 2
HCO1793,184396170.0,50.0,1371,0.00029027888859849095,0.8791973229355151,Quang Tri,Central,Vax Center,Tier 2
HCO1042,184224076.0,51.0,1372,0.0002900079759485456,0.8794873309114637,Quang Ngai,Central,Vax Center,Tier 3
HCO0094,184219424.0,51.0,1373,0.0002900006527086445,0.8797773315641724,Nghe An,Central,Vax Center,Tier 2
HCO0879,184178280.0,52.0,1374,0.0002899358832799058,0.8800672674474522,Thai Nguyen,North,Vax Center,Tier 2
HCO0411,183788711.0,49.0,1375,0.00028932261860986185,0.880356590066062,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0136,183512449.0,53.0,1376,0.0002888877233171776,0.8806454777893792,Thanh Hoa,Central,Vax Center,Tier 2
HCO0340,183338402.0,50.0,1377,0.00028861373622881295,0.880934091525608,Ba Ria - Vung Tau,South,Hospital,Tier 2
HCO1465,183283432.0,48.0,1378,0.00028852720172808954,0.8812226187273361,Ha Tinh,Central,Vax Center,Tier 3
HCO1862,183084854.0,52.0,1379,0.0002882145976152161,0.8815108333249513,Dong Nai,South,Vax Center,Tier 3
HCO0603,182919238.0,50.0,1380,0.0002879538827185123,0.8817987872076698,Hanoi,North,Vax Center,Tier 2
HCO1630,182742283.0,51.0,1381,0.00028767531781810277,0.882086462525488,Hanoi,North,Vax Center,Tier 2
HCO0025,182666987.0,53.0,1382,0.00028755678585946226,0.8823740193113474,Khanh Hoa,South,Hospital,Tier 2
HCO1334,182534583.0,52.0,1383,0.00028734835373223316,0.8826613676650796,Hanoi,North,Vax Center,Tier 2
HCO1373,182484926.0,52.0,1384,0.00028727018302634956,0.882948637848106,Kien Giang,South,Vax Center,Tier 2
HCO1163,182382565.0,49.0,1385,0.00028710904498689986,0.8832357468930928,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1776,181897123.0,52.0,1386,0.0002863448557727799,0.8835220917488655,Khanh Hoa,South,Vax Center,Tier 3
HCO1269,181837918.0,50.0,1387,0.0002862516544790683,0.8838083434033446,Lam Dong,South,Vax Center,Tier 3
HCO0189,181371018.0,53.0,1388,0.0002855166543264803,0.8840938600576711,Long An,South,Vax Center,Tier 3
HCO1221,181246665.0,53.0,1389,0.0002853208961898884,0.884379180953861,Quang Ninh,North,Vax Center,Tier 3
HCO1336,181116214.0,51.0,1390,0.0002851155385010787,0.8846642964923621,Quang Tri,Central,Vax Center,Tier 2
HCO1805,180835391.0,52.0,1391,0.0002846734632218964,0.884948969955584,Hung Yen,North,Vax Center,Tier 2
HCO1164,180769165.0,52.0,1392,0.00028456920937716456,0.8852335391649612,Kien Giang,South,Vax Center,Tier 2
HCO0766,180733296.0,51.0,1393,0.0002845127439231633,0.8855180519088843,Ninh Binh,North,Vax Center,Tier 2
HCO1900,180529727.0,51.0,1394,0.00028419228291210705,0.8858022441917964,Ha Tinh,Central,Vax Center,Tier 2
HCO0133,180205169.0,49.0,1395,0.00028368135941773216,0.8860859255512141,Thai Nguyen,North,Vax Center,Tier 2
HCO1895,179968946.0,51.0,1396,0.0002833094940481781,0.8863692350452623,Thai Nguyen,North,Hospital,Tier 2
HCO1561,179942799.0,54.0,1397,0.00028326833309510525,0.8866525033783574,Hung Yen,North,Vax Center,Tier 2
HCO0894,179810577.0,47.0,1398,0.0002830601874746823,0.8869355635658321,Hue,Central,Vax Center,Tier 2
HCO0012,179636905.0,52.0,1399,0.0002827867907162752,0.8872183503565484,Binh Duong,South,Vax Center,Tier 3
HCO1768,179606475.0,51.0,1400,0.0002827388874079795,0.8875010892439563,Vinh Phuc,North,Vax Center,Tier 3
HCO0448,179591558.0,55.0,1401,0.0002827154048693714,0.8877838046488257,Quang Ngai,Central,Hospital,Tier 3
HCO1170,179436073.0,51.0,1402,0.00028247063832680303,0.8880662752871524,Lam Dong,South,Vax Center,Tier 3
HCO1176,179275805.0,51.0,1403,0.00028221834232240175,0.8883484936294749,Hai Phong,North,Vax Center,Tier 2
HCO0309,179260814.0,52.0,1404,0.0002821947432920153,0.8886306883727669,Quang Ninh,North,Vax Center,Tier 2
HCO0463,179089785.0,51.0,1405,0.0002819255071791496,0.8889126138799461,Binh Dinh,Central,Vax Center,Tier 3
HCO0940,179067882.0,52.0,1406,0.000281891027186984,0.8891945049071331,Hung Yen,North,Vax Center,Tier 2
HCO1647,178843847.0,48.0,1407,0.00028153834832815973,0.8894760432554613,Lam Dong,South,Vax Center,Tier 3
HCO1548,178776902.0,50.0,1408,0.0002814329626241225,0.8897574762180854,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1335,178709095.0,49.0,1409,0.0002813262199482893,0.8900388024380337,Quang Binh,Central,Vax Center,Tier 3
HCO1927,178687072.0,52.0,1410,0.0002812915510505372,0.8903200939890842,Da Nang,Central,Vax Center,Tier 3
HCO1143,178525715.0,49.0,1411,0.0002810375407279389,0.8906011315298121,Thai Nguyen,North,Vax Center,Tier 3
HCO1075,178368532.0,54.0,1412,0.0002807901011713224,0.8908819216309835,Bac Ninh,North,Vax Center,Tier 2
HCO0261,178303363.0,50.0,1413,0.0002806875112699645,0.8911626091422534,Binh Duong,South,Vax Center,Tier 3
HCO1339,178139060.0,50.0,1414,0.00028042886331521906,0.8914430380055687,Hung Yen,North,Vax Center,Tier 2
HCO1798,177996326.0,55.0,1415,0.0002802041695654236,0.8917232421751341,Quang Binh,Central,Vax Center,Tier 3
HCO1946,177518558.0,51.0,1416,0.00027945206086355673,0.8920026942359977,Thai Nguyen,North,Vax Center,Tier 2
HCO0351,177501026.0,51.0,1417,0.0002794244617573773,0.892282118697755,Da Nang,Central,Vax Center,Tier 2
HCO1243,177444979.0,53.0,1418,0.0002793362318290156,0.8925614549295839,Nghe An,Central,Vax Center,Tier 2
HCO0524,177327056.0,51.0,1419,0.0002791505958834306,0.8928406055254674,Long An,South,Vax Center,Tier 3
HCO0430,177223132.0,53.0,1420,0.0002789869973487175,0.8931195925228161,Quang Ngai,Central,Vax Center,Tier 2
HCO1934,177209238.0,51.0,1421,0.00027896512523023373,0.8933985576480463,Hai Duong,North,Vax Center,Tier 3
HCO1821,176942674.0,52.0,1422,0.00027854549665736063,0.8936771031447037,Thai Nguyen,North,Vax Center,Tier 2
HCO1952,176834024.0,49.0,1423,0.0002783744583909681,0.8939554776030947,Nghe An,Central,Vax Center,Tier 3
HCO0607,176209043.0,51.0,1424,0.00027739060503829174,0.894232868208133,Binh Dinh,Central,Vax Center,Tier 2
HCO0565,176136677.0,50.0,1425,0.0002772766855243869,0.8945101448936573,Hanoi,North,Vax Center,Tier 3
HCO1070,175990521.0,52.0,1426,0.0002770466048169514,0.8947871914984743,Hai Duong,North,Vax Center,Tier 2
HCO1090,175929945.0,52.0,1427,0.0002769512452769146,0.8950641427437512,Ba Ria - Vung Tau,South,Vax Center,Tier 2
HCO0802,175876562.0,49.0,1428,0.0002768672090525719,0.8953410099528039,Da Nang,Central,Vax Center,Tier 3
HCO0045,175866153.0,47.0,1429,0.0002768508230671611,0.895617860775871,Hai Phong,North,Vax Center,Tier 2
HCO1265,175313922.0,48.0,1430,0.0002759814937262663,0.8958938422695973,Ninh Binh,North,Vax Center,Tier 3
HCO0648,175191582.0,47.0,1431,0.00027578890448088695,0.8961696311740782,Quang Binh,Central,Vax Center,Tier 3
HCO1108,174999846.0,53.0,1432,0.00027548707113486724,0.8964451182452131,Ha Tinh,Central,Vax Center,Tier 3
